Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000157916,RER1,0.12704096733967032,0.07318950455372208,1.0,0.118350920214219,-0.07318950455372208,1.0
ENSG00000157911,PEX10,0.025896812573086646,0.04809852359089106,1.0,0.022390714635122513,-0.04809852359089106,1.0
ENSG00000149527,PLCH2,0.020522002416408284,0.13451327540836466,1.0,0.01599336759651608,-0.13451327540836466,1.0
ENSG00000224387,AL139246.1,0.0004886191051525782,-1.7067889785725754,1.0,0.0,1.7067889785725754,1.0
ENSG00000157881,PANK4,0.021010621521560864,0.16768013934356407,1.0,0.01599336759651608,-0.16768013934356407,1.0
ENSG00000197921,HES5,0.0004886191051525782,-1.7067889785725754,1.0,0.0,1.7067889785725754,1.0
ENSG00000272449,AL139246.5,0.017590287785492816,0.502664387056373,1.0,0.00959602055790965,-0.502664387056373,1.0
ENSG00000238164,TNFRSF14-AS1,0.04202124304312173,0.03571479913505904,1.0,0.0383840822316386,-0.03571479913505904,1.0
ENSG00000157873,TNFRSF14,0.27509255620090156,-0.2396629681452791,1.0,0.3230660254496248,0.2396629681452791,1.0
ENSG00000228037,AL139246.3,0.006840667472136095,-0.38486088368521454,1.0,0.0063973470386064326,0.38486088368521454,1.0
ENSG00000157870,PRXL2B,0.05179362514617329,-0.13524699361374193,1.0,0.05437744982815468,0.13524699361374193,1.0
ENSG00000142606,MMEL1,0.004397571946373204,-0.38486088368521454,1.0,0.0031986735193032163,0.38486088368521454,1.0
