"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00140860609673152,0.386927143353616,0.471,0.352,1,"1","KNG1"
0.00144513395961302,0.587143995654283,0.27,0.172,1,"1","GSTP1"
0.00158488862480687,0.367059425305304,0.377,0.257,1,"1","ALDH1L1"
0.00174944800691369,0.534163750127443,0.324,0.223,1,"1","POLR2L"
0.00179084457447986,0.529855777828951,0.348,0.241,1,"1","TUFM"
0.00180127454415185,0.342814491219313,0.664,0.528,1,"1","HPD"
0.00215374823667648,0.394498917711888,0.377,0.266,1,"1","RNASE1"
0.00272732606151153,0.536868212520111,0.352,0.252,1,"1","MZT2B"
0.00273006229279816,0.611103894598465,0.291,0.198,1,"1","AGXT"
0.00330189584216467,0.342642731585692,0.561,0.44,1,"1","NME2"
0.00344931145733674,0.391957944282671,0.492,0.392,1,"1","SERPING1"
0.00387109956251317,0.476354482485227,0.287,0.193,1,"1","CD14"
