"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.16065597799026e-22,0.980805600239234,0.396,0.2,3.00892951494924e-18,"0","TFR2"
2.01602006267138e-25,0.968262903208521,0.466,0.242,2.80750953927616e-21,"0","CES2"
1.46611369849783e-30,0.957246971985895,0.571,0.324,2.04170993652808e-26,"0","PLIN2"
7.15717060589942e-104,0.956913927074819,0.987,0.819,9.96707578577554e-100,"0","VTN"
8.77958243020023e-39,0.95405685362611,0.685,0.41,1.22264464922968e-34,"0","ITIH1"
9.88835777795153e-28,0.948692583742803,0.453,0.214,1.37705270415753e-23,"0","MGST1"
3.33042219197968e-13,0.944873753539322,0.251,0.125,4.6379459445509e-09,"0","SDC4"
9.126017005279e-104,0.919456964957404,0.996,0.855,1.27088912815515e-99,"0","FGG"
4.48864432259516e-59,0.914814332662298,0.905,0.686,6.25088608364602e-55,"0","FABP1"
6.4044859260236e-56,0.913602648116179,0.882,0.685,8.91888710058047e-52,"0","NNMT"
9.94605870238552e-23,0.905423199271581,0.436,0.227,1.38508813489421e-18,"0","HSD17B6"
2.6294321567551e-80,0.902838834500006,0.975,0.748,3.66174722149716e-76,"0","RBP4"
1.55965872957661e-14,0.889263309881957,0.315,0.168,2.17198074680839e-10,"0","CHI3L1"
1.78999048294242e-15,0.887246788137191,0.309,0.157,2.49274074654561e-11,"0","ARG1"
4.11614818145896e-126,0.885860841515611,0.999,0.93,5.73214795749975e-122,"0","C3"
6.03538584119049e-18,0.880488432737627,0.436,0.252,8.40487832244188e-14,"0","ACSL1"
5.3611027967859e-22,0.877331319272108,0.402,0.201,7.46587175480404e-18,"0","FTCD"
7.90946154739301e-62,0.870526284667614,0.935,0.676,1.10147161508995e-57,"0","TTR"
7.42015292953451e-21,0.867865957450774,0.476,0.274,1.03333049696698e-16,"0","C2"
1.6557690447814e-18,0.852561827376085,0.408,0.224,2.30582397176257e-14,"0","SERPIND1"
5.52822710011913e-14,0.839358104772396,0.314,0.167,7.69860905962591e-10,"0","GSTA1"
2.25699889356358e-19,0.818875941427269,0.42,0.225,3.14309665917664e-15,"0","ASGR1"
4.58916625130453e-11,0.811483487553255,0.278,0.155,6.39087292156669e-07,"0","ANPEP"
5.4143262875628e-16,0.809139547084956,0.401,0.233,7.53999078805995e-12,"0","ACSM2B"
5.05200124074259e-34,0.806944423146727,0.746,0.482,7.03541692785813e-30,"0","C1R"
3.71685568550819e-15,0.806033636217134,0.355,0.199,5.1760932276387e-11,"0","ALDH2"
8.17347208290233e-16,0.805315073113803,0.435,0.267,1.13823772226498e-11,"0","SDC1"
4.41459223380005e-11,0.793889427538517,0.346,0.22,6.14776114478995e-07,"0","ASS1"
6.102211148063e-19,0.782207622490882,0.504,0.31,8.49793924479254e-15,"0","C8G"
5.13515201160575e-62,0.77196531808777,0.972,0.704,7.15121269136216e-58,"0","APOH"
7.8074981606339e-15,0.766878678885791,0.391,0.227,1.08727219384988e-10,"0","SORD"
8.0043811071376e-45,0.744770727965236,0.891,0.673,1.11469011297998e-40,"0","HPD"
2.96545419332843e-22,0.744152100118713,0.605,0.388,4.12969150962918e-18,"0","IFI27"
4.53314286764822e-17,0.740776515064949,0.46,0.275,6.31285475748691e-13,"0","SLC13A5"
2.02175829274426e-11,0.723641706934324,0.346,0.211,2.81550059847565e-07,"0","F10"
9.70245963084565e-21,0.713392134023749,0.633,0.421,1.35116452819157e-16,"0","LBP"
1.81220216699927e-27,0.711560828642015,0.75,0.518,2.52367273776319e-23,"0","SERPING1"
1.0064019017861e-10,0.705688823530658,0.311,0.182,1.40151528842732e-06,"0","PAH"
1.06095963139603e-08,0.703090566575367,0.272,0.165,0.000147749238268211,"0","APMAP"
3.57935340120991e-42,0.703034545022467,0.704,0.347,4.98460754652493e-38,"0","CYP2E1"
6.11608612361261e-13,0.696445651654756,0.414,0.259,8.51726153574292e-09,"0","MT1M"
5.78812004883848e-21,0.69343493664053,0.618,0.409,8.06053598001246e-17,"0","TMBIM6"
3.37469127428759e-08,0.691435750835117,0.278,0.174,0.00046995950685729,"0","AC007952.4"
