Feature,Normalized.Dispersion
ENSG00000260971,nan
ENSG00000162407,-0.19787296275609298
ENSG00000162409,4.497475320826241
ENSG00000187889,nan
ENSG00000173406,0.8556551092461558
ENSG00000162600,-0.32821624251967535
ENSG00000184292,0.7344116032371973
ENSG00000162601,2.9940417950001974
ENSG00000283445,0.5615034524526751
ENSG00000177606,-1.1331644706231592
ENSG00000234807,nan
ENSG00000232453,0.8397667528541195
ENSG00000270457,nan
ENSG00000172456,0.8055245814700146
ENSG00000134709,-0.03875852740522281
ENSG00000226476,nan
ENSG00000162599,-2.264717171447379
ENSG00000237928,-1.972459134233066
ENSG00000162604,2.896670053856403
ENSG00000271200,nan
ENSG00000132849,-0.9239107063299806
ENSG00000132854,-1.5734490237749872
ENSG00000162607,0.5143527252982201
ENSG00000116641,7.143249817556855
ENSG00000125703,0.022460030425434117
ENSG00000234318,nan
ENSG00000088035,0.24873393950117711
ENSG00000142856,-0.10207219451654788
ENSG00000203965,0.1641942986146907
ENSG00000079739,3.060597722649566
ENSG00000185483,-1.2937483205201252
ENSG00000158966,-0.3360326245426419
ENSG00000162437,-0.9776569720729896
ENSG00000162434,1.6563371741454447
ENSG00000272506,nan
ENSG00000162433,-1.4449250994806142
ENSG00000116675,nan
ENSG00000213625,2.9296168323415563
ENSG00000116678,-0.9772238636170981
ENSG00000237852,nan
ENSG00000184588,0.7200378596142267
ENSG00000118473,-1.4447185522865909
ENSG00000152760,nan
ENSG00000152763,1.7306001916217988
ENSG00000198160,-0.039093910603409734
ENSG00000116704,-1.6636170013901506
ENSG00000081985,1.6559343854171538
ENSG00000142864,5.505809697036486
ENSG00000116717,-0.2508130569992491
ENSG00000172380,1.5550011367878274
ENSG00000162595,-1.6404432482716962
ENSG00000116729,-0.21687716268793653
ENSG00000024526,0.09605497442964589
ENSG00000234264,nan
ENSG00000033122,nan
ENSG00000066557,-1.0281184252397408
ENSG00000116754,2.8765350020267153
ENSG00000118454,-0.7711820432416846
ENSG00000197568,-0.14064764190311665
ENSG00000116761,2.6377377871996632
ENSG00000271992,nan
ENSG00000050628,0.20447671159472613
ENSG00000132485,-1.4582893758579687
ENSG00000172260,0.2396352623843951
ENSG00000254685,0.5330916281254485
ENSG00000178965,nan
ENSG00000272864,nan
ENSG00000116791,1.1646874838641252
ENSG00000162623,-0.1421875972501189
ENSG00000137968,-0.37962372937094163
ENSG00000117054,0.11954653823107637
ENSG00000137955,2.5030289647292396
ENSG00000057468,nan
ENSG00000184005,-5.113698023032747
ENSG00000117069,1.9570223275094403
ENSG00000142892,8.88325144711752
ENSG00000154027,3.1376279040963717
ENSG00000036549,0.08428837413787853
ENSG00000077254,-1.6252954806432767
ENSG00000180488,1.0132002519576806
ENSG00000235927,nan
ENSG00000162614,2.8685029576225767
ENSG00000162613,2.605938466851163
ENSG00000162616,-1.462550753893864
ENSG00000137960,-0.7165048208779277
ENSG00000273338,-0.474214213620734
ENSG00000122420,-1.8508896983053085
ENSG00000137959,-1.5545039789266457
ENSG00000137965,-1.3634713626938626
ENSG00000162618,-1.0068541626973562
ENSG00000234184,-0.9654507333673877
ENSG00000117114,0.8521716546149154
ENSG00000137941,1.8204181614342843
ENSG00000271576,0.8079982457657695
ENSG00000142875,-1.2547066576284092
ENSG00000203943,nan
ENSG00000137976,nan
ENSG00000117133,-0.6210913577536246
ENSG00000174021,-1.337068948600973
ENSG00000122432,0.5917987255501089
ENSG00000117151,-2.05398677423371
ENSG00000284882,1.8827121945869052
ENSG00000117155,4.0602042190627445
ENSG00000171517,nan
