Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000196821,ILRUN,1.0883326070378039,-0.2643896219672077,0.3794411561340081,1.307453892327613,0.2643896219672077,0.37944115613400825
ENSG00000124562,SNRPC,0.7765069724370848,-0.47176814943817824,0.056908655198603615,1.0772169917663361,0.47176814943817824,0.056908655198603615
ENSG00000065060,UHRF1BP1,0.20875721756182594,-0.1284837408213919,0.799626804803224,0.22815330870099382,0.1284837408213919,0.799626804803224
ENSG00000064995,TAF11,0.3188133238914915,-0.08261069253702535,0.8808520852581341,0.3375418813658539,0.08261069253702535,0.8808520852581341
ENSG00000064999,ANKS1A,0.38257598866978976,-0.03435820663855682,0.9852280132365938,0.39171526973321313,0.03435820663855682,0.9852280132365938
ENSG00000124678,TCP11,0.001746922322693104,-0.6690521221840955,0.879209237883256,0.003125387790424573,0.6690521221840955,0.879209237883256
ENSG00000146197,SCUBE3,0.08297881032792244,1.687091688041181,0.00025360539560619907,0.025003102323396583,-1.687091688041181,0.00025360539560619907
ENSG00000065029,ZNF76,0.5039870900969605,0.15603946885933717,0.7133876972297097,0.45213943368142157,-0.15603946885933717,0.7133876972297097
ENSG00000023892,DEF6,0.5590151432617932,0.5505296708702772,0.03859290917502716,0.3812973104317979,-0.5505296708702772,0.03859290917502716
ENSG00000112033,PPARD,0.4131471293169191,0.3218456707086528,0.3193572711361306,0.3302493098548632,-0.3218456707086528,0.3193572711361306
ENSG00000112039,FANCE,0.03406498529251553,-0.32440395079664786,0.64757184754118,0.042713633135802495,0.32440395079664786,0.64757184754118
ENSG00000007866,TEAD3,0.2297202854341432,0.05566987622736441,0.9644867806281664,0.22086073719000315,-0.05566987622736441,0.9644867806281664
ENSG00000112041,TULP1,0.000873461161346552,0.7459853770947475,1.0,0.0,-0.7459853770947475,1.0
ENSG00000096060,FKBP5,0.7607846715328468,0.8417443599001802,0.00040059015552231485,0.4240109435676004,-0.8417443599001802,0.0004005901555223547
ENSG00000157343,ARMC12,0.011354995097505175,0.968377798431197,0.39842045915949015,0.005208979650707621,-0.968377798431197,0.39842045915949015
ENSG00000196748,CLPSL2,0.0,-2.5759427177926133,0.14646737592417236,0.004167183720566097,2.5759427177926133,0.14646737592417236
ENSG00000204140,CLPSL1,0.005240766968079312,-4.279549715012388,3.529355784418958e-21,0.11772294010599225,4.279549715012388,3.529355784418958e-21
ENSG00000137392,CLPS,1.7748730798561936,-4.292526119630403,1.9448027220815686e-37,34.803276638237904,4.292526119630403,1.9448027220816225e-37
ENSG00000197753,LHFPL5,0.002620383484039656,-1.9544543410463433,0.04567085637969214,0.012501551161698292,1.9544543410463433,0.04567085637969214
ENSG00000096063,SRPK1,0.1860472273668156,-0.6673657455562074,0.014683341160028217,0.2958700441601929,0.6673657455562074,0.014683341160028217
ENSG00000112053,SLC26A8,0.002620383484039656,0.16102287637359325,1.0,0.0020835918602830484,-0.16102287637359325,1.0
ENSG00000112062,MAPK14,0.7791273559211244,-0.049550757945627855,0.9426033630073156,0.8063500499295398,0.049550757945627855,0.9426033630073156
ENSG00000156711,MAPK13,0.33715600827976905,-0.9547410736401296,2.747917955470423e-05,0.6542478441288773,0.9547410736401296,2.747917955470423e-05
ENSG00000096070,BRPF3,0.3039644841486001,-0.21632233283330038,0.5709595165681384,0.35316882031797675,0.21632233283330038,0.5709595165681384
ENSG00000180316,PNPLA1,0.000873461161346552,-0.8389771236264068,0.8140273028154347,0.0020835918602830484,0.8389771236264068,0.8140273028152275
ENSG00000189325,BNIP5,0.019216145549624145,-2.070302669732863,1.5925424443974723e-07,0.08334367441132194,2.070302669732863,1.5925424443974723e-07
ENSG00000010030,ETV7,0.07337073755311037,-1.4666755062239254,1.844790351292437e-07,0.20419200230773876,1.4666755062239254,1.844790351292437e-07
ENSG00000179165,PXT1,0.0,-1.2540146229052525,0.7050467547072417,0.0010417959301415242,1.2540146229052525,0.7050467547072317
ENSG00000112078,KCTD20,0.9005384573482951,0.36919534717286845,0.19811097309264408,0.6969614772646797,-0.36919534717286845,0.19811097309264408
ENSG00000112079,STK38,0.3694740712495915,-0.3366658030831986,0.26771430701826077,0.4667245767034029,0.3366658030831986,0.26771430701826077
ENSG00000112081,SRSF3,3.2702385880814906,0.0966078301160116,0.8192483342908653,3.0587128508955153,-0.0966078301160116,0.8192483342908653
ENSG00000124762,CDKN1A,1.5006062751933764,0.3953071236122833,0.1332283460085583,1.1407665435049692,-0.3953071236122833,0.1332283460085583
ENSG00000255587,RAB44,0.018342684388277592,0.5049772775909549,0.5948299106843852,0.012501551161698292,-0.5049772775909549,0.5948299106843852
ENSG00000124772,CPNE5,0.3126990957620656,1.452465697393141,4.981100761347151e-08,0.11355575638542616,-1.452465697393141,4.981100761347151e-08
ENSG00000137168,PPIL1,0.22447951846606387,-0.1616506047565911,0.7108531751768747,0.25107281916410734,0.1616506047565911,0.7108531751768747
ENSG00000198663,C6orf89,1.007974180193921,0.09629527335193397,0.8344894305521577,0.9428253167780795,-0.09629527335193397,0.8344894305521577
ENSG00000164530,PI16,0.11354995097505176,2.0789686604911077,4.5801826741797723e-07,0.026044898253538108,-2.0789686604911077,4.5801826741797723e-07
ENSG00000137409,MTCH1,1.000113029741802,0.586448610964292,0.015547304541489124,0.665707599360434,-0.586448610964292,0.015547304541489124
ENSG00000146192,FGD2,0.3808290663470967,0.8101157145144648,0.0017620180308406269,0.21669355346943706,-0.8101157145144648,0.0017620180308406269
ENSG00000137193,PIM1,0.8612327050877002,1.2375644312465859,6.287214694805302e-08,0.36462857554953354,-1.2375644312465859,6.287214694805302e-08
ENSG00000172738,TMEM217,0.013975378581544831,1.0260932962874847,0.2747792792976009,0.006250775580849146,-1.0260932962874847,0.2747792792976009
ENSG00000065491,TBC1D22B,0.13363955768602245,-0.13697520171503186,0.8008412567766623,0.14689322614995493,0.13697520171503186,0.8008412567766623
ENSG00000112130,RNF8,0.20089606710970695,-0.32112881876378796,0.359850697279433,0.25107281916410734,0.32112881876378796,0.359850697279433
ENSG00000137200,CMTR1,0.2297202854341432,-0.1869004270467136,0.6655277285902029,0.2614907784655226,0.1869004270467136,0.6655277285902029
ENSG00000198937,CCDC167,0.24980989214511387,0.13610524416926362,0.7836668329373944,0.22711151277085231,-0.13610524416926362,0.7836668329373944
