Feature,Normalized.Dispersion
ENSG00000169218,1.7068005452109265
ENSG00000116922,-0.7585123970296386
ENSG00000134690,-1.6074591561328226
ENSG00000183317,0.15005742415168327
ENSG00000196449,0.31643123853075167
ENSG00000197982,-0.14166850802867642
ENSG00000188786,0.7462578579305899
ENSG00000204084,-1.5895786202375246
ENSG00000183431,0.5908138102926419
ENSG00000183386,1.5571063357015513
ENSG00000183520,0.05076278207168976
ENSG00000185668,0.2717513326560638
ENSG00000116954,6.168309460583411
ENSG00000214114,-2.0773657095555063
ENSG00000131233,-0.6618021719759783
ENSG00000158315,-1.5974071953573872
ENSG00000174574,1.2735453423519447
ENSG00000168653,-1.4193532088021539
ENSG00000127603,-0.5862183786389679
ENSG00000183682,0.19977982271470868
ENSG00000090621,-0.7641607487208281
ENSG00000163909,2.6913423785342703
ENSG00000116981,-0.14273789385466362
ENSG00000116983,7.032257407741159
ENSG00000084072,3.900129332875029
ENSG00000116985,1.0953139225056905
ENSG00000198754,0.7438249496776452
ENSG00000043514,1.0316727059663755
ENSG00000116990,-1.1514939708975813
ENSG00000168389,0.6025386219060698
ENSG00000131236,-0.26905019906513233
ENSG00000131238,-0.13833898255670524
ENSG00000117000,-0.9191511507025978
ENSG00000188800,nan
ENSG00000084073,0.2796738523375228
ENSG00000049089,-1.346925612375868
ENSG00000084070,4.197438753887153
ENSG00000187801,22.899625938876806
ENSG00000187815,-0.48919450845885737
ENSG00000164002,11.36612146821293
ENSG00000117010,-1.002690658837593
ENSG00000117016,-0.3821819458054419
ENSG00000066136,-1.9605060581624
ENSG00000117013,-1.1910131487216606
ENSG00000179862,9.603972200324712
ENSG00000171793,-1.3378048078713143
ENSG00000171790,1.4182198902563887
ENSG00000010803,-0.7419116103364843
ENSG00000204060,-0.7938756221135046
ENSG00000127129,-1.0383607282736969
ENSG00000127124,0.433826066481488
ENSG00000044012,-1.0262447255468088
ENSG00000197273,0.6057244355864984
ENSG00000198815,0.43945475040445015
ENSG00000177181,-1.539143203205061
ENSG00000066185,76.16712234717495
ENSG00000127125,-0.897553254108706
ENSG00000186409,-1.9209152226905095
ENSG00000171960,0.7114708500178839
ENSG00000065978,0.7771591582157198
ENSG00000164007,1.029313098919541
ENSG00000117385,1.8874942535292052
ENSG00000164008,-0.07890474991488076
ENSG00000274386,-2.650853480980704
ENSG00000177868,3.8441653157903923
ENSG00000164010,-1.1734607371274821
ENSG00000164011,-0.9086413460722981
ENSG00000117394,1.0904896134268605
ENSG00000117395,-1.4692720304520206
ENSG00000243710,0.8678139554823334
ENSG00000179178,-2.4635084937141696
ENSG00000253313,15.757081722860068
ENSG00000066056,1.39592388996056
ENSG00000117400,nan
ENSG00000117399,1.953655412300621
ENSG00000066322,-1.9601356133913592
ENSG00000159479,2.01148975439542
ENSG00000198198,0.11701685858924427
ENSG00000178922,-0.7564616954223966
ENSG00000142949,5.9466529713973415
ENSG00000066135,-1.0591249574940853
ENSG00000126091,0.8245653064996964
ENSG00000117407,-1.1374081829432658
ENSG00000117408,0.04174837022171668
ENSG00000132768,-0.9910922630350963
ENSG00000117410,-0.6461588018396147
ENSG00000117411,-1.053889307787895
ENSG00000159214,0.9709385091505477
ENSG00000196517,-0.8606656969796511
ENSG00000171872,-0.6680227109580819
ENSG00000283039,nan
ENSG00000178028,0.7664449176634037
ENSG00000117419,-0.7653917633127164
ENSG00000187147,0.013501528717720517
ENSG00000126106,-0.8610126798774912
ENSG00000198520,1.3079241405766036
ENSG00000142945,0.30694082796812333
